DocumentUrl	Title	GitHubUrl
howto/unicode.html#reading-and-writing-unicode-data	Unicode データを読み書きする	
howto/unicode.html#unicode-filenames	Unicode ファイル名	
howto/unicode.html#tips-for-writing-unicode-aware-programs	Unicode 対応のプログラムを書くための Tips	
howto/unicode.html#converting-between-file-encodings	ファイルエンコーディングの変換	
howto/unicode.html#files-in-an-unknown-encoding	不明なエンコーディングのファイル	
howto/unicode.html#id3	参考資料	
howto/unicode.html#acknowledgements	謝辞	
howto/urllib2.html	urllib パッケージを使ってインターネット上のリソースを取得するには	
howto/urllib2.html#introduction	はじめに	
howto/urllib2.html#fetching-urls	URL を取得する	
howto/urllib2.html#data	データ	
howto/urllib2.html#headers	ヘッダ	
howto/urllib2.html#handling-exceptions	例外を処理する	
howto/urllib2.html#urlerror	URLError	
howto/urllib2.html#httperror	HTTPError	
howto/urllib2.html#error-codes	エラーコード	
howto/urllib2.html#wrapping-it-up	エラーをラップする	
howto/urllib2.html#number-1	その1	
howto/urllib2.html#number-2	その2	
howto/urllib2.html#info-and-geturl	info と geturl	
howto/urllib2.html#openers-and-handlers	Openers と Handlers	
howto/urllib2.html#id5	Basic 認証	
howto/urllib2.html#proxies	プロキシ	
howto/urllib2.html#sockets-and-layers	ソケットとレイヤー	
howto/urllib2.html#footnotes	脚注	
howto/argparse.html	Argparse チュートリアル	
howto/argparse.html#concepts	コンセプト	
howto/argparse.html#the-basics	基礎	
howto/argparse.html#introducing-positional-arguments	位置指定引数の導入	
howto/argparse.html#introducing-optional-arguments	Optional引数の導入	
howto/argparse.html#short-options	短いオプション	
howto/argparse.html#combining-positional-and-optional-arguments	位置指定引数とOptional引数の併用	
howto/argparse.html#getting-a-little-more-advanced	もうちょっとだけ学ぶ	
howto/argparse.html#conflicting-options	競合するオプション	
howto/argparse.html#conclusion	結び	
howto/ipaddress.html	ipaddressモジュールの紹介	
howto/ipaddress.html#creating-address-network-interface-objects	アドレス/ネットワーク/インターフェースオブジェクトの作成	
howto/ipaddress.html#a-note-on-ip-versions	IPバージョンについての注意	
howto/ipaddress.html#ip-host-addresses	IPホストアドレス	
howto/ipaddress.html#defining-networks	ネットワークを定義する	
howto/ipaddress.html#host-interfaces	ホストインタフェース	
howto/ipaddress.html#inspecting-address-network-interface-objects	アドレス/ネットワーク/インタフェースオブジェクト	
howto/ipaddress.html#networks-as-lists-of-addresses	アドレスのリストとしてのネットワーク	
howto/ipaddress.html#comparisons	比較	
howto/ipaddress.html#using-ip-addresses-with-other-modules	他のモジュールでIPアドレスを使用する	
howto/ipaddress.html#getting-more-detail-when-instance-creation-fails	インスタンスの生成に失敗した場合にさらに詳細を取得する	
howto/clinic.html	Argument Clinic How-To	
howto/clinic.html#the-goals-of-argument-clinic	Argument Clinic の目的	
howto/clinic.html#basic-concepts-and-usage	基本的な概念と使用法	
howto/clinic.html#converting-your-first-function	関数を変換してみよう	
howto/clinic.html#advanced-topics	高度なトピック	
howto/clinic.html#symbolic-default-values	シンボルのデフォルト値	
howto/clinic.html#renaming-the-c-functions-and-variables-generated-by-argument-clinic	Argument Clinic が生成した関数と変数をリネームする	
howto/clinic.html#converting-functions-using-pyarg-unpacktuple	PyArg_UnpackTuple による関数の変換	
howto/clinic.html#optional-groups	オプション群	
howto/clinic.html#using-real-argument-clinic-converters-instead-of-legacy-converters	Using real Argument Clinic converters, instead of “legacy converters”	
howto/clinic.html#py-buffer	Py_buffer	
howto/clinic.html#advanced-converters	Advanced converters	
howto/clinic.html#parameter-default-values	引数のデフォルト値	
howto/clinic.html#the-null-default-value	NULLデフォルト値	
howto/clinic.html#expressions-specified-as-default-values	デフォルト値として指定された式	
howto/clinic.html#using-a-return-converter	Using a return converter	
howto/clinic.html#cloning-existing-functions	既存関数の複製	
howto/clinic.html#calling-python-code	Python コードの呼び出し	
howto/clinic.html#using-a-self-converter	“self converter” の利用	
howto/clinic.html#writing-a-custom-converter	カスタムコンバータを書く	
howto/clinic.html#writing-a-custom-return-converter	カスタム return コンバータを書く	
howto/clinic.html#meth-o-and-meth-noargs	METH_O と METH_NOARGS	
howto/clinic.html#tp-new-and-tp-init-functions	tp_new と tp_init functions	
howto/clinic.html#changing-and-redirecting-clinic-s-output	Clinic 出力の変更とリダイレクト	
howto/clinic.html#the-ifdef-trick	#ifdef トリック	
howto/clinic.html#using-argument-clinic-in-python-files	Python ファイル内での Argument Clinic の利用	
howto/instrumentation.html	DTrace と SystemTap で CPython を測定する	
howto/instrumentation.html#enabling-the-static-markers	静的マーカーの有効化	
howto/instrumentation.html#static-dtrace-probes	静的 DTrace プローブ	
howto/instrumentation.html#static-systemtap-markers	静的 SystemTap マーカー	
howto/instrumentation.html#available-static-markers	利用可能な静的マーカー	
howto/instrumentation.html#systemtap-tapsets	SystemTap Tapset	
howto/instrumentation.html#examples	使用例	
faq/index.html	Python よくある質問	
faq/general.html	一般 Python FAQ	
faq/general.html#general-information	一般情報	
faq/general.html#python-in-the-real-world	現実世界での Python	
faq/programming.html	プログラミング FAQ	
faq/programming.html#general-questions	一般的な質問	
faq/programming.html#core-language	コア言語	
faq/programming.html#numbers-and-strings	数と文字列	
faq/programming.html#performance	性能	
faq/programming.html#sequences-tuples-lists	シーケンス(タプル/リスト)	
faq/programming.html#dictionaries	辞書型 (dictionary)	
faq/programming.html#objects	オブジェクト	
faq/programming.html#modules	モジュール (module)	
faq/design.html	デザインと歴史 FAQ	
faq/design.html#why-does-python-use-indentation-for-grouping-of-statements	Python はなぜ文のグループ化にインデントを使うのですか？	
faq/design.html#why-am-i-getting-strange-results-with-simple-arithmetic-operations	なぜ単純な算術演算が奇妙な結果になるのですか？	
faq/design.html#why-are-floating-point-calculations-so-inaccurate	なんで浮動小数点数の計算はこんなに不正確なんですか？	
faq/design.html#why-are-python-strings-immutable	なぜ Python の文字列はイミュータブルなのですか？	
faq/design.html#why-must-self-be-used-explicitly-in-method-definitions-and-calls	なぜメソッドの定義や呼び出しにおいて ‘self’ を明示しなければならないのですか？	
faq/design.html#why-can-t-i-use-an-assignment-in-an-expression	式中で代入ができないのはなぜですか？	
faq/design.html#why-does-python-use-methods-for-some-functionality-e-g-list-index-but-functions-for-other-e-g-len-list	Python にメソッドを使う機能 (list.index() 等) と関数を使う機能 (len(list) 等) があるのはなぜですか？	
faq/design.html#why-is-join-a-string-method-instead-of-a-list-or-tuple-method	join() がリストやタプルのメソッドではなく文字列のメソッドなのはなぜですか？	
faq/design.html#how-fast-are-exceptions	例外はどれくらい速いのですか？	
faq/design.html#why-isn-t-there-a-switch-or-case-statement-in-python	Python に switch や case 文がないのはなぜですか？	
faq/design.html#can-t-you-emulate-threads-in-the-interpreter-instead-of-relying-on-an-os-specific-thread-implementation	OS 特有のスレッド実装に依らずにインタプリタでスレッドをエミュレートすることはできないのですか？	
faq/design.html#why-can-t-lambda-expressions-contain-statements	なぜラムダ式は文を含むことができないのですか?	
faq/design.html#can-python-be-compiled-to-machine-code-c-or-some-other-language	Python は C やその他の言語のように機械語にコンパイルできますか？	
faq/design.html#how-does-python-manage-memory	Python はメモリをどのように管理するのですか？	
faq/design.html#why-doesn-t-cpython-use-a-more-traditional-garbage-collection-scheme	CPython はなぜ伝統的なガベージコレクションスキームを使わないのですか？	
faq/design.html#why-isn-t-all-memory-freed-when-cpython-exits	なぜ CPython の終了時にすべてのメモリが解放されるわけではないのですか？	
faq/design.html#why-are-there-separate-tuple-and-list-data-types	なぜタプルとリストという別のデータ型が用意されているのですか？	
faq/design.html#how-are-lists-implemented	リストはどのように実装されているのですか？	
faq/design.html#how-are-dictionaries-implemented	辞書はどのように実装されているのですか？	
faq/design.html#why-must-dictionary-keys-be-immutable	なぜ辞書のキーはイミュータブルでなくてはならないのですか？	
faq/design.html#why-doesn-t-list-sort-return-the-sorted-list	なぜ list.sort() はソートされたリストを返さないのですか？	
faq/design.html#how-do-you-specify-and-enforce-an-interface-spec-in-python	Python ではどのようにインタフェース仕様を特定し適用するのですか？	
faq/design.html#why-is-there-no-goto	なぜ goto が無いのですか？	
faq/design.html#why-can-t-raw-strings-r-strings-end-with-a-backslash	なぜ raw 文字列 (r-strings) はバックスラッシュで終わってはいけないのですか？	
faq/design.html#why-doesn-t-python-have-a-with-statement-for-attribute-assignments	属性の代入に “with” 文が使えないのはなぜですか？	
faq/design.html#why-are-colons-required-for-the-if-while-def-class-statements	if/while/def/class 文にコロンが必要なのはなぜですか？	
